"AREACODE","AREANAME","COUNTRY","PROVINCE","CITY","CANTON"
"120114","天津市市辖区武清区","中华人民共和国","天津市","市辖区","武清区"
"120200","天津市县","中华人民共和国","天津市","县",""
"120225","天津市县蓟县","中华人民共和国","天津市","县","蓟县"
"130102","河北省石家庄市长安区","中华人民共和国","河北省","石家庄市","长安区"
"130105","河北省石家庄市新华区","中华人民共和国","河北省","石家庄市","新华区"
"130121","河北省石家庄市井陉县","中华人民共和国","河北省","石家庄市","井陉县"
"130125","河北省石家庄市行唐县","中华人民共和国","河北省","石家庄市","行唐县"
"130128","河北省石家庄市深泽县","中华人民共和国","河北省","石家庄市","深泽县"
"130131","河北省石家庄市平山县","中华人民共和国","河北省","石家庄市","平山县"
"130181","河北省石家庄市辛集市","中华人民共和国","河北省","石家庄市","辛集市"
"130183","河北省石家庄市晋州市","中华人民共和国","河北省","石家庄市","晋州市"
"130202","河北省唐山市路南区","中华人民共和国","河北省","唐山市","路南区"
"130208","河北省唐山市丰润区","中华人民共和国","河北省","唐山市","丰润区"
"130227","河北省唐山市迁西县","中华人民共和国","河北省","唐山市","迁西县"
"130302","河北省秦皇岛市海港区","中华人民共和国","河北省","秦皇岛市","海港区"
"130321","河北省秦皇岛市青龙满族自治县","中华人民共和国","河北省","秦皇岛市","青龙满族自治县"
"130404","河北省邯郸市复兴区","中华人民共和国","河北省","邯郸市","复兴区"
"130425","河北省邯郸市大名县","中华人民共和国","河北省","邯郸市","大名县"
"130430","河北省邯郸市邱县","中华人民共和国","河北省","邯郸市","邱县"
"130435","河北省邯郸市曲周县","中华人民共和国","河北省","邯郸市","曲周县"
"130521","河北省邢台市邢台县","中华人民共和国","河北省","邢台市","邢台县"
"130526","河北省邢台市任县","中华人民共和国","河北省","邢台市","任县"
"130531","河北省邢台市广宗县","中华人民共和国","河北省","邢台市","广宗县"
"130581","河北省邢台市南宫市","中华人民共和国","河北省","邢台市","南宫市"
"130604","河北省保定市南市区","中华人民共和国","河北省","保定市","南市区"
"130625","河北省保定市徐水县","中华人民共和国","河北省","保定市","徐水县"
"130630","河北省保定市涞源县","中华人民共和国","河北省","保定市","涞源县"
"130635","河北省保定市蠡县","中华人民共和国","河北省","保定市","蠡县"
"130682","河北省保定市定州市","中华人民共和国","河北省","保定市","定州市"
"130703","河北省张家口市桥西区","中华人民共和国","河北省","张家口市","桥西区"
"130722","河北省张家口市张北县","中华人民共和国","河北省","张家口市","张北县"
"130727","河北省张家口市阳原县","中华人民共和国","河北省","张家口市","阳原县"
"130732","河北省张家口市赤城县","中华人民共和国","河北省","张家口市","赤城县"
"130804","河北省承德市鹰手营子矿区","中华人民共和国","河北省","承德市","鹰手营子矿区"
"130825","河北省承德市隆化县","中华人民共和国","河北省","承德市","隆化县"
"130828","河北省承德市围场满族蒙古族自治县","中华人民共和国","河北省","承德市","围场满族蒙古族自治县"
"130925","河北省沧州市盐山县","中华人民共和国","河北省","沧州市","盐山县"
"130930","河北省沧州市孟村回族自治县","中华人民共和国","河北省","沧州市","孟村回族自治县"
"131003","河北省廊坊市广阳区","中华人民共和国","河北省","廊坊市","广阳区"
"131026","河北省廊坊市文安县","中华人民共和国","河北省","廊坊市","文安县"
"131082","河北省廊坊市三河市","中华人民共和国","河北省","廊坊市","三河市"
"131124","河北省衡水市饶阳县","中华人民共和国","河北省","衡水市","饶阳县"
"131181","河北省衡水市冀州市","中华人民共和国","河北省","衡水市","冀州市"
"140107","山西省太原市杏花岭区","中华人民共和国","山西省","太原市","杏花岭区"
"140109","山西省太原市万柏林区","中华人民共和国","山西省","太原市","万柏林区"
"140122","山西省太原市阳曲县","中华人民共和国","山西省","太原市","阳曲县"
"140200","山西省大同市","中华人民共和国","山西省","大同市",""
"140211","山西省大同市南郊区","中华人民共和国","山西省","大同市","南郊区"
"140222","山西省大同市天镇县","中华人民共和国","山西省","大同市","天镇县"
"140225","山西省大同市浑源县","中华人民共和国","山西省","大同市","浑源县"
"140300","山西省阳泉市","中华人民共和国","山西省","阳泉市",""
"140303","山西省阳泉市矿区","中华人民共和国","山西省","阳泉市","矿区"
"140322","山西省阳泉市盂县","中华人民共和国","山西省","阳泉市","盂县"
"140421","山西省长治市长治县","中华人民共和国","山西省","长治市","长治县"
"140425","山西省长治市平顺县","中华人民共和国","山西省","长治市","平顺县"
"140428","山西省长治市长子县","中华人民共和国","山西省","长治市","长子县"
"140431","山西省长治市沁源县","中华人民共和国","山西省","长治市","沁源县"
"140502","山西省晋城市城区","中华人民共和国","山西省","晋城市","城区"
"140524","山西省晋城市陵川县","中华人民共和国","山西省","晋城市","陵川县"
"140600","山西省朔州市","中华人民共和国","山西省","朔州市",""
"140621","山西省朔州市山阴县","中华人民共和国","山西省","朔州市","山阴县"
"140624","山西省朔州市怀仁县","中华人民共和国","山西省","朔州市","怀仁县"
"140721","山西省晋中市榆社县","中华人民共和国","山西省","晋中市","榆社县"
"140724","山西省晋中市昔阳县","中华人民共和国","山西省","晋中市","昔阳县"
"140728","山西省晋中市平遥县","中华人民共和国","山西省","晋中市","平遥县"
"140822","山西省运城市万荣县","中华人民共和国","山西省","运城市","万荣县"
"140827","山西省运城市垣曲县","中华人民共和国","山西省","运城市","垣曲县"
"140882","山西省运城市河津市","中华人民共和国","山西省","运城市","河津市"
"140924","山西省忻州市繁峙县","中华人民共和国","山西省","忻州市","繁峙县"
"140929","山西省忻州市岢岚县","中华人民共和国","山西省","忻州市","岢岚县"
"141000","山西省临汾市","中华人民共和国","山西省","临汾市",""
"141022","山西省临汾市翼城县","中华人民共和国","山西省","临汾市","翼城县"
"141027","山西省临汾市浮山县","中华人民共和国","山西省","临汾市","浮山县"
"141032","山西省临汾市永和县","中华人民共和国","山西省","临汾市","永和县"
"141121","山西省吕梁市文水县","中华人民共和国","山西省","吕梁市","文水县"
"141126","山西省吕梁市石楼县","中华人民共和国","山西省","吕梁市","石楼县"
"141181","山西省吕梁市孝义市","中华人民共和国","山西省","吕梁市","孝义市"
"150103","内蒙古自治区呼和浩特市回民区","中华人民共和国","内蒙古自治区","呼和浩特市","回民区"
"150121","内蒙古自治区呼和浩特市土默特左旗","中华人民共和国","内蒙古自治区","呼和浩特市","土默特左旗"
"150125","内蒙古自治区呼和浩特市武川县","中华人民共和国","内蒙古自治区","呼和浩特市","武川县"
"150204","内蒙古自治区包头市青山区","中华人民共和国","内蒙古自治区","包头市","青山区"
"150222","内蒙古自治区包头市固阳县","中华人民共和国","内蒙古自治区","包头市","固阳县"
"150300","内蒙古自治区乌海市","中华人民共和国","内蒙古自治区","乌海市",""
"150304","内蒙古自治区乌海市乌达区","中华人民共和国","内蒙古自治区","乌海市","乌达区"
"150404","内蒙古自治区赤峰市松山区","中华人民共和国","内蒙古自治区","赤峰市","松山区"
"150424","内蒙古自治区赤峰市林西县","中华人民共和国","内蒙古自治区","赤峰市","林西县"
"150428","内蒙古自治区赤峰市喀喇沁旗","中华人民共和国","内蒙古自治区","赤峰市","喀喇沁旗"
"150521","内蒙古自治区通辽市科尔沁左翼中旗","中华人民共和国","内蒙古自治区","通辽市","科尔沁左翼中旗"
"150525","内蒙古自治区通辽市奈曼旗","中华人民共和国","内蒙古自治区","通辽市","奈曼旗"
"150603","内蒙古自治区鄂尔多斯市康巴什新区","中华人民共和国","内蒙古自治区","鄂尔多斯市","康巴什新区"
"150622","内蒙古自治区鄂尔多斯市准格尔旗","中华人民共和国","内蒙古自治区","鄂尔多斯市","准格尔旗"
"150627","内蒙古自治区鄂尔多斯市伊金霍洛旗","中华人民共和国","内蒙古自治区","鄂尔多斯市","伊金霍洛旗"
"150721","内蒙古自治区呼伦贝尔市阿荣旗","中华人民共和国","内蒙古自治区","呼伦贝尔市","阿荣旗"
"150724","内蒙古自治区呼伦贝尔市鄂温克族自治旗","中华人民共和国","内蒙古自治区","呼伦贝尔市","鄂温克族自治旗"
"513229","四川省阿坝藏族羌族自治州马尔康县","中华人民共和国","四川省","阿坝藏族羌族自治州","马尔康县"
"513232","四川省阿坝藏族羌族自治州若尔盖县","中华人民共和国","四川省","阿坝藏族羌族自治州","若尔盖县"
"513321","四川省甘孜藏族自治州康定县","中华人民共和国","四川省","甘孜藏族自治州","康定县"
"513324","四川省甘孜藏族自治州九龙县","中华人民共和国","四川省","甘孜藏族自治州","九龙县"
